country,date,total_vaccinations
Dominican Republic,2021-06-28,7653536.0
Dominican Republic,2021-06-29,7746038.0
Dominican Republic,2021-06-30,7842179.0
Dominican Republic,2021-07-02,8034708.0
Dominican Republic,2021-07-03,8077985.0
Dominican Republic,2021-07-04,8119502.0
Dominican Republic,2021-07-05,8253816.0
Dominican Republic,2021-07-06,8396449.0
Dominican Republic,2021-07-07,8572939.0
Dominican Republic,2021-07-08,8688523.0
Dominican Republic,2021-07-09,8783843.0
Dominican Republic,2021-07-10,8833615.0
Dominican Republic,2021-07-11,8859966.0
Dominican Republic,2021-07-12,8924052.0
Dominican Republic,2021-07-13,8998508.0
Dominican Republic,2021-07-14,9066151.0
Dominican Republic,2021-07-15,9132857.0
Dominican Republic,2021-07-16,9201783.0
Dominican Republic,2021-07-17,9246631.0
Dominican Republic,2021-07-18,9263829.0
Dominican Republic,2021-07-19,9356203.0
Dominican Republic,2021-07-20,9449137.0
Dominican Republic,2021-07-21,9546340.0
Dominican Republic,2021-07-22,9637523.0
Dominican Republic,2021-07-23,9715081.0
Dominican Republic,2021-07-24,9741271.0
Dominican Republic,2021-07-25,9746981.0
Dominican Republic,2021-07-26,9815113.0
Dominican Republic,2021-07-27,9904559.0
Dominican Republic,2021-07-28,9992472.0
Ecuador,2021-01-21,0.0
Ecuador,2021-01-22,108.0
Ecuador,2021-01-27,2982.0
Ecuador,2021-02-04,6228.0
Ecuador,2021-02-17,8190.0
Ecuador,2021-02-24,24492.0
Ecuador,2021-03-01,42114.0
Ecuador,2021-03-04,59316.0
Ecuador,2021-03-05,71148.0
Ecuador,2021-03-08,74472.0
Ecuador,2021-03-09,75258.0
Ecuador,2021-03-11,95915.0
Ecuador,2021-03-12,123176.0
Ecuador,2021-03-13,139359.0
Ecuador,2021-03-15,141191.0
Ecuador,2021-03-21,178970.0
Ecuador,2021-03-23,182261.0
Ecuador,2021-03-24,191179.0
Ecuador,2021-03-26,230770.0
Ecuador,2021-03-27,235000.0
Ecuador,2021-03-29,244866.0
Ecuador,2021-04-01,283106.0
Ecuador,2021-04-04,301069.0
Ecuador,2021-04-05,335093.0
Ecuador,2021-04-06,356783.0
Ecuador,2021-04-08,363255.0
Ecuador,2021-04-14,480962.0
Ecuador,2021-04-15,485132.0
Ecuador,2021-04-16,514151.0
Ecuador,2021-04-17,545132.0
Ecuador,2021-04-18,554369.0
Ecuador,2021-04-19,577711.0
Ecuador,2021-04-20,601229.0
Ecuador,2021-04-21,643702.0
Ecuador,2021-04-22,675510.0
Ecuador,2021-04-23,711204.0
Ecuador,2021-04-24,732717.0
Ecuador,2021-04-25,743937.0
Ecuador,2021-04-26,765489.0
Ecuador,2021-04-27,816175.0
Ecuador,2021-04-28,861393.0
Ecuador,2021-04-29,920865.0
Ecuador,2021-04-30,987452.0
Ecuador,2021-05-01,1036794.0
Ecuador,2021-05-02,1067472.0
Ecuador,2021-05-04,1141262.0
Ecuador,2021-05-05,1182085.0
Ecuador,2021-05-06,1215676.0
Ecuador,2021-05-07,1245822.0
Ecuador,2021-05-09,1289962.0
Ecuador,2021-05-11,1339196.0
Ecuador,2021-05-12,1355698.0
Ecuador,2021-05-13,1405898.0
Ecuador,2021-05-14,1456293.0
Ecuador,2021-05-15,1485936.0
Ecuador,2021-05-16,1524724.0
Ecuador,2021-05-17,1560453.0
Ecuador,2021-05-18,1583399.0
Ecuador,2021-05-19,1627070.0
Ecuador,2021-05-20,1727805.0
Ecuador,2021-05-22,1893053.0
Ecuador,2021-05-23,1946346.0
Ecuador,2021-05-25,2025156.0
Ecuador,2021-05-27,2110324.0
Ecuador,2021-05-28,2172656.0
Ecuador,2021-05-29,2205483.0
Ecuador,2021-05-30,2225005.0
Ecuador,2021-06-01,2387698.0
Ecuador,2021-06-02,2447889.0
Ecuador,2021-06-03,2529218.0
Ecuador,2021-06-04,2597836.0
Ecuador,2021-06-05,2645983.0
Ecuador,2021-06-06,2665806.0
Ecuador,2021-06-07,2717072.0
Ecuador,2021-06-08,2788245.0
Ecuador,2021-06-13,3081172.0
Ecuador,2021-06-15,3133387.0
Ecuador,2021-06-19,3558254.0
Ecuador,2021-06-20,3580667.0
Ecuador,2021-06-21,3658226.0
Ecuador,2021-06-22,3725385.0
Ecuador,2021-06-23,3797663.0
Ecuador,2021-06-24,3879573.0
Ecuador,2021-06-25,3944256.0
Ecuador,2021-06-26,3991635.0
Ecuador,2021-06-27,4024007.0
Ecuador,2021-06-28,4091026.0
Ecuador,2021-06-29,4152557.0
Ecuador,2021-06-30,4222588.0
Ecuador,2021-07-01,4301966.0
Ecuador,2021-07-02,4345970.0
Ecuador,2021-07-03,4451790.0
Ecuador,2021-07-04,4517579.0
Ecuador,2021-07-05,4647258.0
Ecuador,2021-07-06,4794852.0
Ecuador,2021-07-07,4958392.0
Ecuador,2021-07-08,5142998.0
Ecuador,2021-07-09,5358688.0
Ecuador,2021-07-10,5619115.0
Ecuador,2021-07-11,5786147.0
Ecuador,2021-07-13,6383862.0
Ecuador,2021-07-14,6890876.0
Ecuador,2021-07-15,7281701.0
Ecuador,2021-07-16,7591739.0
Ecuador,2021-07-17,7882979.0
Ecuador,2021-07-18,8178327.0
Ecuador,2021-07-19,8467877.0
Ecuador,2021-07-20,8707304.0
Ecuador,2021-07-21,9055887.0
Ecuador,2021-07-22,9295351.0
Ecuador,2021-07-23,9510668.0
Ecuador,2021-07-24,9677880.0
Ecuador,2021-07-25,9880401.0
Ecuador,2021-07-26,10051176.0
Ecuador,2021-07-27,10295022.0
Ecuador,2021-07-28,10584021.0
Egypt,2021-01-24,0.0
Egypt,2021-01-30,1315.0
Egypt,2021-03-27,164534.0
Egypt,2021-04-18,660000.0
Egypt,2021-05-09,1300212.0
Egypt,2021-05-11,1371976.0
Egypt,2021-05-22,1877993.0
Egypt,2021-05-23,1962216.0
Egypt,2021-05-24,2059987.0
Egypt,2021-05-25,2128164.0
Egypt,2021-05-29,2586274.0
Egypt,2021-06-01,2822479.0
Egypt,2021-06-09,3340216.0
Egypt,2021-06-12,3506760.0
Egypt,2021-06-14,3746978.0
Egypt,2021-06-16,3794707.0
Egypt,2021-06-20,4010467.0
Egypt,2021-06-23,4138935.0
Egypt,2021-06-27,4253397.0
Egypt,2021-06-28,4282641.0
Egypt,2021-07-04,4442102.0
Egypt,2021-07-06,4497919.0
Egypt,2021-07-07,4529884.0
Egypt,2021-07-08,4560082.0
Egypt,2021-07-12,5056303.0
Egypt,2021-07-25,5304701.0
Egypt,2021-07-26,5337506.0
El Salvador,2021-02-17,0.0
El Salvador,2021-02-22,6000.0
El Salvador,2021-02-25,16000.0
El Salvador,2021-03-14,25000.0
El Salvador,2021-03-17,36000.0
El Salvador,2021-03-18,41512.0
El Salvador,2021-03-21,49000.0
El Salvador,2021-03-28,70000.0
El Salvador,2021-03-31,99855.0
El Salvador,2021-04-01,120476.0
El Salvador,2021-04-02,133330.0
El Salvador,2021-04-07,160000.0
El Salvador,2021-04-09,180000.0
El Salvador,2021-04-11,200000.0
El Salvador,2021-04-12,264159.0
El Salvador,2021-04-13,310793.0
El Salvador,2021-04-14,361474.0
El Salvador,2021-04-15,410810.0
El Salvador,2021-04-16,460565.0
El Salvador,2021-04-17,502013.0
El Salvador,2021-04-19,547566.0
El Salvador,2021-04-20,622912.0
El Salvador,2021-04-22,656687.0
El Salvador,2021-04-23,698569.0
El Salvador,2021-04-26,745602.0
El Salvador,2021-04-27,788173.0
El Salvador,2021-04-28,833959.0
El Salvador,2021-04-29,875069.0
El Salvador,2021-04-30,915725.0
El Salvador,2021-05-04,991133.0
El Salvador,2021-05-05,1029887.0
El Salvador,2021-05-06,1068428.0
El Salvador,2021-05-07,1114544.0
El Salvador,2021-05-11,1167672.0
El Salvador,2021-05-13,1260574.0
El Salvador,2021-05-14,1310249.0
El Salvador,2021-05-15,1350587.0
El Salvador,2021-05-17,1402386.0
El Salvador,2021-05-18,1451933.0
El Salvador,2021-05-19,1497261.0
El Salvador,2021-05-20,1543904.0
El Salvador,2021-05-21,1598841.0
El Salvador,2021-05-22,1642451.0
El Salvador,2021-05-24,1693183.0
El Salvador,2021-05-25,1741651.0
El Salvador,2021-05-26,1787527.0
El Salvador,2021-05-27,1832228.0
El Salvador,2021-05-31,1925770.0
El Salvador,2021-06-01,1971247.0
El Salvador,2021-06-02,2015408.0
El Salvador,2021-06-07,2147224.0
El Salvador,2021-06-09,2231365.0
El Salvador,2021-06-11,2310924.0
El Salvador,2021-06-15,2388927.0
El Salvador,2021-06-16,2427457.0
El Salvador,2021-06-18,2466561.0
El Salvador,2021-06-21,2506257.0
El Salvador,2021-06-22,2546316.0
El Salvador,2021-06-23,2586522.0
El Salvador,2021-06-25,2674605.0
El Salvador,2021-07-01,2846177.0
El Salvador,2021-07-02,2890503.0
El Salvador,2021-07-06,2984932.0
El Salvador,2021-07-08,3136924.0
El Salvador,2021-07-09,3212880.0
El Salvador,2021-07-12,3283993.0
El Salvador,2021-07-13,3352783.0
El Salvador,2021-07-14,3422214.0
El Salvador,2021-07-16,3563392.0
El Salvador,2021-07-19,3638261.0
El Salvador,2021-07-20,3710703.0
El Salvador,2021-07-21,3784373.0
El Salvador,2021-07-22,3860861.0
El Salvador,2021-07-23,3937603.0
El Salvador,2021-07-26,4017205.0
El Salvador,2021-07-27,4093631.0
El Salvador,2021-07-28,4167931.0
El Salvador,2021-07-29,4237736.0
England,2020-12-08,5396.0
England,2020-12-09,15076.0
England,2020-12-10,27018.0
England,2020-12-11,39584.0
England,2020-12-12,50174.0
England,2020-12-13,56332.0
England,2020-12-14,68615.0
England,2020-12-15,128367.0
England,2020-12-16,225550.0
England,2020-12-17,322247.0
England,2020-12-18,399757.0
England,2020-12-19,490151.0
England,2020-12-20,569471.0
England,2020-12-21,633585.0
England,2020-12-22,720493.0
England,2020-12-23,801118.0
England,2020-12-24,828612.0
England,2020-12-25,828868.0
England,2020-12-26,830622.0
England,2020-12-27,835530.0
England,2020-12-28,844574.0
England,2020-12-29,891148.0
England,2020-12-30,1000505.0
England,2020-12-31,1090144.0
England,2021-01-01,1114820.0
England,2021-01-02,1144827.0
England,2021-01-03,1161204.0
England,2021-01-04,1188982.0
England,2021-01-05,1247524.0
England,2021-01-06,1337069.0
England,2021-01-07,1539644.0
England,2021-01-08,1788670.0
England,2021-01-10,2333764.0
England,2021-01-11,2474205.0
England,2021-01-12,2661850.0
England,2021-01-13,2910027.0
England,2021-01-14,3189674.0
England,2021-01-15,3514385.0
England,2021-01-16,3791594.0
England,2021-01-17,3947442.0
England,2021-01-18,4118342.0
England,2021-01-19,4419704.0
England,2021-01-20,4740578.0
England,2021-01-21,5100475.0
England,2021-01-22,5526071.0
England,2021-01-23,5970175.0
England,2021-01-24,6169377.0
England,2021-01-25,6405554.0
England,2021-01-26,6665861.0
England,2021-01-27,6918853.0
England,2021-01-28,7263317.0
England,2021-01-29,7701203.0
England,2021-01-30,8251146.0
England,2021-01-31,8543262.0
England,2021-02-01,8825371.0
England,2021-02-02,9126930.0
England,2021-02-03,9508006.0
England,2021-02-04,9899043.0
England,2021-02-05,10302620.0
England,2021-02-06,10761539.0
England,2021-02-07,10991365.0
England,2021-02-08,11245053.0
England,2021-02-09,11558880.0
England,2021-02-10,11901827.0
England,2021-02-11,12293207.0
England,2021-02-12,12733865.0
England,2021-02-13,13165548.0
England,2021-02-14,13353631.0
England,2021-02-15,13575245.0
England,2021-02-16,13891042.0
England,2021-02-17,14318115.0
England,2021-02-18,14718938.0
England,2021-02-19,15046635.0
England,2021-02-20,15355176.0
England,2021-02-21,15471509.0
England,2021-02-22,15631937.0
England,2021-02-23,15926415.0
England,2021-02-24,16337561.0
England,2021-02-25,16785841.0
England,2021-02-26,17254844.0
England,2021-02-27,17641792.0
England,2021-02-28,17812739.0
England,2021-03-01,17985951.0
England,2021-03-02,18194919.0
England,2021-03-03,18469922.0
England,2021-03-04,18835355.0
England,2021-03-05,19258271.0
England,2021-03-06,19663577.0
England,2021-03-07,19812818.0
England,2021-03-08,20020354.0
England,2021-03-09,20248632.0
England,2021-03-10,20526312.0
England,2021-03-11,20807385.0
England,2021-03-12,21187615.0
England,2021-03-13,21683887.0
England,2021-03-14,21921282.0
England,2021-03-15,22284040.0
England,2021-03-16,22717791.0
England,2021-03-17,23201466.0
England,2021-03-18,23757540.0
England,2021-03-19,24393759.0
England,2021-03-20,25150632.0
England,2021-03-21,25476409.0
England,2021-03-22,25823406.0
England,2021-03-23,26226604.0
England,2021-03-24,26710498.0
England,2021-03-25,27166754.0
England,2021-03-26,27761724.0
England,2021-03-27,28330452.0
England,2021-03-28,28709906.0
England,2021-03-29,29033640.0
England,2021-03-30,29443531.0
England,2021-03-31,29973324.0
England,2021-04-01,30507732.0
England,2021-04-02,30791767.0
England,2021-04-03,31024182.0
England,2021-04-04,31090290.0
England,2021-04-05,31164176.0
England,2021-04-06,31380938.0
England,2021-04-07,31812141.0
England,2021-04-08,32270892.0
England,2021-04-09,32737372.0
England,2021-04-10,33248869.0
England,2021-04-11,33445922.0
England,2021-04-12,33637546.0
England,2021-04-13,33934639.0
England,2021-04-14,34306139.0
England,2021-04-15,34762728.0
England,2021-04-16,35311033.0
England,2021-04-17,35882008.0
England,2021-04-18,36147077.0
England,2021-04-19,36447797.0
England,2021-04-20,36805597.0
England,2021-04-21,37238073.0
England,2021-04-22,37687736.0
England,2021-04-23,38189536.0
England,2021-04-24,38792402.0
England,2021-04-25,39081147.0
England,2021-04-26,39398398.0
England,2021-04-27,39797081.0
England,2021-04-28,40294585.0
England,2021-04-29,40800604.0
England,2021-04-30,41277728.0
England,2021-05-01,41730517.0
England,2021-05-02,41938694.0
England,2021-05-03,42097592.0
England,2021-05-04,42408492.0
England,2021-05-05,42864836.0
England,2021-05-06,43385662.0
England,2021-05-07,43907911.0
England,2021-05-08,44449424.0
England,2021-05-09,44683075.0
England,2021-05-10,44951908.0
England,2021-05-11,45359338.0
England,2021-05-12,45908796.0
England,2021-05-13,46461266.0
England,2021-05-14,46992750.0
England,2021-05-15,47552476.0
England,2021-05-16,47815683.0
England,2021-05-17,48112071.0
England,2021-05-18,48535975.0
England,2021-05-19,49080974.0
England,2021-05-20,49682934.0
England,2021-05-21,50246402.0
England,2021-05-22,50932666.0
England,2021-05-23,51254436.0
England,2021-05-24,51629592.0
England,2021-05-25,52114143.0
England,2021-05-26,52689008.0
England,2021-05-27,53286560.0
England,2021-05-28,53842037.0
England,2021-05-29,54379320.0
England,2021-05-30,54657957.0
England,2021-05-31,54883579.0
England,2021-06-01,55238565.0
England,2021-06-02,55660196.0
England,2021-06-03,56131057.0
England,2021-06-04,56602996.0
England,2021-06-05,57193641.0
England,2021-06-06,57510753.0
England,2021-06-07,57844499.0
England,2021-06-08,58206264.0
England,2021-06-09,58609910.0
England,2021-06-10,59032003.0
England,2021-06-11,59460783.0
England,2021-06-12,59965740.0
England,2021-06-13,60243055.0
England,2021-06-14,60531923.0
England,2021-06-15,60862273.0
England,2021-06-16,61213267.0
England,2021-06-17,61606582.0
England,2021-06-18,61964858.0
England,2021-06-19,62415897.0
England,2021-06-20,62636714.0
England,2021-06-22,63123091.0
England,2021-06-23,63439292.0
England,2021-06-24,63778361.0
England,2021-06-25,64089251.0
England,2021-06-26,64474260.0
England,2021-06-27,64690619.0
England,2021-06-28,64904433.0
England,2021-06-29,65135293.0
England,2021-06-30,65394783.0
England,2021-07-01,65682635.0
England,2021-07-02,65932869.0
England,2021-07-03,66220122.0
England,2021-07-04,66368542.0
England,2021-07-05,66540378.0
England,2021-07-06,66721050.0
England,2021-07-07,66922090.0
England,2021-07-08,67140354.0
England,2021-07-09,67361912.0
England,2021-07-10,67618807.0
England,2021-07-11,67733499.0
England,2021-07-12,67878500.0
England,2021-07-13,68053161.0
England,2021-07-14,68254501.0
England,2021-07-15,68474146.0
England,2021-07-16,68688329.0
England,2021-07-17,68944019.0
England,2021-07-18,69077145.0
England,2021-07-19,69221158.0
England,2021-07-20,69380978.0
England,2021-07-21,69566085.0
England,2021-07-22,69761787.0
England,2021-07-23,69954436.0
England,2021-07-24,70171279.0
England,2021-07-25,70286096.0
England,2021-07-26,70484546.0
England,2021-07-27,70632301.0
England,2021-07-28,70796035.0
Equatorial Guinea,2021-03-16,6565.0
Equatorial Guinea,2021-03-29,12155.0
Equatorial Guinea,2021-04-01,14080.0
Equatorial Guinea,2021-04-16,32884.0
Equatorial Guinea,2021-04-20,45441.0
Equatorial Guinea,2021-04-22,55799.0
Equatorial Guinea,2021-04-28,75518.0
Equatorial Guinea,2021-05-18,175770.0
Equatorial Guinea,2021-05-22,192967.0
Equatorial Guinea,2021-05-25,206625.0
Equatorial Guinea,2021-05-28,219677.0
Equatorial Guinea,2021-05-31,224503.0
Equatorial Guinea,2021-06-03,236189.0
Equatorial Guinea,2021-06-10,247228.0
Equatorial Guinea,2021-06-12,248184.0
Equatorial Guinea,2021-06-15,255030.0
Equatorial Guinea,2021-06-17,257146.0
Equatorial Guinea,2021-06-23,259480.0
Equatorial Guinea,2021-06-25,260528.0
Equatorial Guinea,2021-06-28,264853.0
Equatorial Guinea,2021-06-30,265110.0
Equatorial Guinea,2021-07-02,269981.0
Equatorial Guinea,2021-07-05,270841.0
Equatorial Guinea,2021-07-07,277042.0
Equatorial Guinea,2021-07-10,278952.0
Equatorial Guinea,2021-07-13,279113.0
Equatorial Guinea,2021-07-17,288562.0
Equatorial Guinea,2021-07-21,293702.0
Equatorial Guinea,2021-07-24,301413.0
Estonia,2020-12-27,191.0
Estonia,2020-12-28,509.0
Estonia,2020-12-29,876.0
Estonia,2020-12-30,1889.0
Estonia,2020-12-31,2475.0
Estonia,2021-01-01,2475.0
Estonia,2021-01-02,2505.0
Estonia,2021-01-03,2523.0
Estonia,2021-01-04,3165.0
Estonia,2021-01-05,4975.0
Estonia,2021-01-06,6586.0
Estonia,2021-01-07,7928.0
Estonia,2021-01-08,10143.0
Estonia,2021-01-09,10694.0
Estonia,2021-01-10,10917.0
Estonia,2021-01-11,11767.0
Estonia,2021-01-12,13347.0
Estonia,2021-01-13,14742.0
Estonia,2021-01-14,16522.0
Estonia,2021-01-15,17803.0
Estonia,2021-01-16,18023.0
Estonia,2021-01-17,18119.0
Estonia,2021-01-18,19153.0
Estonia,2021-01-19,20315.0
Estonia,2021-01-20,21797.0
Estonia,2021-01-21,23978.0
Estonia,2021-01-22,25481.0
Estonia,2021-01-23,25739.0
Estonia,2021-01-24,25900.0
Estonia,2021-01-25,26962.0
Estonia,2021-01-26,29356.0
Estonia,2021-01-27,31491.0
Estonia,2021-01-28,33964.0
Estonia,2021-01-29,37172.0
Estonia,2021-01-30,38003.0
Estonia,2021-01-31,38541.0
Estonia,2021-02-01,40150.0
Estonia,2021-02-02,42920.0
Estonia,2021-02-03,46115.0
Estonia,2021-02-04,49716.0
Estonia,2021-02-05,52780.0
Estonia,2021-02-06,53333.0
Estonia,2021-02-07,53390.0
Estonia,2021-02-08,55015.0
Estonia,2021-02-09,58161.0
Estonia,2021-02-10,61659.0
Estonia,2021-02-11,65709.0
Estonia,2021-02-12,68045.0
Estonia,2021-02-13,68336.0
Estonia,2021-02-14,68397.0
Estonia,2021-02-15,69242.0
Estonia,2021-02-16,71645.0
Estonia,2021-02-17,75975.0
Estonia,2021-02-18,82275.0
Estonia,2021-02-19,87049.0
Estonia,2021-02-20,87859.0
Estonia,2021-02-21,88692.0
Estonia,2021-02-22,91684.0
Estonia,2021-02-23,96389.0
Estonia,2021-02-24,96852.0
Estonia,2021-02-25,103390.0
Estonia,2021-02-26,110929.0
Estonia,2021-02-27,112387.0
Estonia,2021-02-28,112697.0
Estonia,2021-03-01,116163.0
Estonia,2021-03-02,121431.0
Estonia,2021-03-03,126736.0
Estonia,2021-03-04,134366.0
Estonia,2021-03-05,141461.0
Estonia,2021-03-06,145210.0
Estonia,2021-03-07,146208.0
Estonia,2021-03-08,149875.0
Estonia,2021-03-09,154982.0
Estonia,2021-03-10,161433.0
Estonia,2021-03-11,172541.0
Estonia,2021-03-12,180203.0
Estonia,2021-03-13,185707.0
Estonia,2021-03-14,190991.0
Estonia,2021-03-15,194613.0
Estonia,2021-03-16,199157.0
Estonia,2021-03-17,204584.0
Estonia,2021-03-18,212006.0
Estonia,2021-03-19,220626.0
Estonia,2021-03-20,222905.0
Estonia,2021-03-21,224247.0
Estonia,2021-03-22,226735.0
Estonia,2021-03-23,229661.0
Estonia,2021-03-24,235312.0
Estonia,2021-03-25,245349.0
Estonia,2021-03-26,252023.0
Estonia,2021-03-27,254412.0
Estonia,2021-03-28,254947.0
Estonia,2021-03-29,257233.0
Estonia,2021-03-30,260798.0
Estonia,2021-03-31,266774.0
Estonia,2021-04-01,278721.0
Estonia,2021-04-02,282654.0
Estonia,2021-04-03,291077.0
Estonia,2021-04-04,295225.0
Estonia,2021-04-05,298723.0
Estonia,2021-04-06,302340.0
Estonia,2021-04-07,308358.0
Estonia,2021-04-08,321264.0
Estonia,2021-04-09,331901.0
Estonia,2021-04-10,333529.0
Estonia,2021-04-11,333859.0
Estonia,2021-04-12,335776.0
Estonia,2021-04-13,338635.0
Estonia,2021-04-14,345859.0
Estonia,2021-04-15,358377.0
Estonia,2021-04-16,369903.0
Estonia,2021-04-17,371967.0
Estonia,2021-04-18,373374.0
Estonia,2021-04-19,375988.0
Estonia,2021-04-20,380212.0
Estonia,2021-04-21,385312.0
Estonia,2021-04-22,396901.0
Estonia,2021-04-23,405814.0
Estonia,2021-04-24,408884.0
Estonia,2021-04-25,411276.0
Estonia,2021-04-26,414508.0
Estonia,2021-04-27,421347.0
Estonia,2021-04-28,432562.0
Estonia,2021-04-29,447341.0
Estonia,2021-04-30,459205.0
Estonia,2021-05-01,462220.0
Estonia,2021-05-02,464662.0
Estonia,2021-05-03,470411.0
Estonia,2021-05-04,479114.0
Estonia,2021-05-05,492217.0
Estonia,2021-05-06,509798.0
Estonia,2021-05-07,523570.0
Estonia,2021-05-08,529080.0
Estonia,2021-05-09,532275.0
Estonia,2021-05-10,536596.0
Estonia,2021-05-11,542803.0
Estonia,2021-05-12,552920.0
Estonia,2021-05-13,565863.0
Estonia,2021-05-14,574643.0
Estonia,2021-05-15,578094.0
Estonia,2021-05-16,579055.0
Estonia,2021-05-17,585996.0
Estonia,2021-05-18,593914.0
Estonia,2021-05-19,602902.0
Estonia,2021-05-20,617619.0
Estonia,2021-05-21,631915.0
Estonia,2021-05-22,636773.0
Estonia,2021-05-23,640502.0
Estonia,2021-05-24,646003.0
Estonia,2021-05-25,653022.0
Estonia,2021-05-26,664432.0
Estonia,2021-05-27,680600.0
Estonia,2021-05-28,693095.0
Estonia,2021-05-29,698306.0
Estonia,2021-05-30,702843.0
Estonia,2021-05-31,706560.0
Estonia,2021-06-01,715134.0
Estonia,2021-06-02,726117.0
Estonia,2021-06-03,740125.0
Estonia,2021-06-04,751767.0
Estonia,2021-06-05,756970.0
Estonia,2021-06-06,762189.0
Estonia,2021-06-07,768473.0
Estonia,2021-06-08,778057.0
Estonia,2021-06-09,791535.0
Estonia,2021-06-10,806479.0
Estonia,2021-06-11,818365.0
Estonia,2021-06-12,825198.0
Estonia,2021-06-13,829777.0
Estonia,2021-06-14,837542.0
Estonia,2021-06-15,848102.0
Estonia,2021-06-16,861346.0
Estonia,2021-06-17,875470.0
Estonia,2021-06-18,889513.0
Estonia,2021-06-19,895779.0
